user_id,name,email,phone,aadhaar,age,gender,category,state,occupation,annual_income,disability,is_minority
U01217,Vijay Patel,user1217@example.com,9210501184,6325-1762-8899,67,Female,SC,Tamil Nadu,Unemployed,269229,Yes,Yes
U01218,Arun Sharma,user1218@example.com,9140261235,9250-1696-5833,61,Female,SC,Andhra Pradesh,Farmer,446851,Yes,No
U01219,Suresh Das,user1219@example.com,9888515439,1699-9441-7985,71,Female,ST,Kerala,Government Employee,490854,No,No
U01220,Arun Kumar,user1220@example.com,9158354646,7537-6800-2707,65,Female,SC,Tamil Nadu,Senior Citizen,461624,Yes,No
U01221,Ravi Nair,user1221@example.com,9258025958,8508-2271-7551,53,Male,General,Kerala,Student,480687,Yes,No
U01222,Vijay Nair,user1222@example.com,9704806730,2995-6802-7378,79,Male,SC,Andhra Pradesh,Farmer,107687,Yes,Yes
U01223,Karthik Das,user1223@example.com,9910891698,3995-9692-4475,46,Female,OBC,Maharashtra,Private Employee,582909,Yes,No
U01224,Ravi Singh,user1224@example.com,9312636894,8176-6065-3569,74,Male,ST,Tamil Nadu,Government Employee,449156,Yes,No
U01225,Lakshmi Nair,user1225@example.com,9544568067,5318-1860-2440,62,Female,General,Maharashtra,Government Employee,489661,No,No
U01226,Suresh Iyer,user1226@example.com,9820573272,5197-8285-2601,28,Female,SC,Andhra Pradesh,Unemployed,188448,No,Yes
U01227,Deepa Das,user1227@example.com,9598670420,3065-7578-3311,72,Male,General,Kerala,Government Employee,522892,Yes,Yes
U01228,Lakshmi Singh,user1228@example.com,9718108250,2140-7637-5274,72,Male,ST,Kerala,Private Employee,177811,Yes,Yes
U01229,Anita Kumar,user1229@example.com,9202503667,7660-6762-2738,48,Female,General,Andhra Pradesh,Student,59076,No,No
U01230,Anita Patel,user1230@example.com,9618854091,8197-3411-3785,65,Female,General,Tamil Nadu,Unemployed,523659,No,Yes
U01231,Anita Das,user1231@example.com,9262315237,4940-2375-4672,38,Male,OBC,Kerala,Private Employee,582286,No,Yes
U01232,Karthik Sharma,user1232@example.com,9193239661,3561-1453-3974,75,Female,ST,Andhra Pradesh,Farmer,444710,No,No
U01233,Arun Rao,user1233@example.com,9370593074,2821-8597-3891,43,Male,ST,Kerala,Farmer,383889,No,Yes
U01234,Suresh Kumar,user1234@example.com,9688325741,4178-5163-7361,18,Female,General,Tamil Nadu,Government Employee,343121,Yes,Yes
U01235,Deepa Kumar,user1235@example.com,9881409472,6614-3419-3291,53,Female,OBC,Andhra Pradesh,Unemployed,349918,No,No
U01236,Vijay Das,user1236@example.com,9132438726,9704-3456-5487,43,Male,OBC,Maharashtra,Private Employee,75537,No,Yes
U01237,Priya Singh,user1237@example.com,9104182954,7521-5803-1144,41,Female,OBC,Karnataka,Farmer,458665,Yes,Yes
U01238,Suresh Kumar,user1238@example.com,9523997604,5800-4855-5997,72,Male,General,Andhra Pradesh,Unemployed,334293,No,No
U01239,Karthik Iyer,user1239@example.com,9530905752,6795-8639-3872,50,Male,ST,Andhra Pradesh,Student,240650,No,Yes
U01240,Ravi Sharma,user1240@example.com,9355687846,4389-6680-8987,23,Male,ST,Tamil Nadu,Senior Citizen,221578,No,No
U01241,Karthik Rao,user1241@example.com,9803009479,5610-7032-4607,49,Male,SC,Tamil Nadu,Farmer,345911,No,No
U01242,Vijay Iyer,user1242@example.com,9380220976,6675-6663-4371,66,Female,General,Andhra Pradesh,Senior Citizen,62478,Yes,No
U01243,Anita Rao,user1243@example.com,9933029098,8969-9111-3940,42,Male,ST,Andhra Pradesh,Unemployed,439818,Yes,Yes
U01244,Vijay Sharma,user1244@example.com,9580621679,2522-1629-6680,69,Female,SC,Maharashtra,Private Employee,386281,Yes,Yes
U01245,Karthik Iyer,user1245@example.com,9242517016,9706-9059-3266,30,Female,SC,Andhra Pradesh,Private Employee,201667,Yes,No
U01246,Karthik Das,user1246@example.com,9125397998,7607-4501-3011,73,Male,SC,Tamil Nadu,Student,438444,Yes,No
U01247,Priya Iyer,user1247@example.com,9644888570,7358-8991-7668,42,Male,ST,Kerala,Senior Citizen,305854,No,No
U01248,Karthik Rao,user1248@example.com,9627472333,6690-9023-4212,55,Male,OBC,Tamil Nadu,Government Employee,488628,No,No
U01249,Anita Das,user1249@example.com,9274001999,5593-7672-4690,32,Male,OBC,Karnataka,Government Employee,86813,No,No
U01250,Karthik Nair,user1250@example.com,9233185769,5584-9336-7807,57,Male,General,Tamil Nadu,Government Employee,330619,No,Yes
U01251,Priya Nair,user1251@example.com,9697666295,8312-1707-5640,42,Female,OBC,Kerala,Unemployed,569433,Yes,No
U01252,Vijay Singh,user1252@example.com,9429475172,3902-7600-2732,41,Female,OBC,Maharashtra,Unemployed,298522,No,No
U01253,Lakshmi Singh,user1253@example.com,9488140699,3035-3042-9284,27,Female,General,Andhra Pradesh,Government Employee,448937,No,No
U01254,Rahul Kumar,user1254@example.com,9628098682,5390-8849-8717,55,Female,SC,Karnataka,Unemployed,396267,No,Yes
U01255,Karthik Rao,user1255@example.com,9204388481,9631-5363-9562,69,Male,ST,Andhra Pradesh,Senior Citizen,184645,Yes,Yes
U01256,Vijay Iyer,user1256@example.com,9722863947,1051-1388-7028,54,Male,SC,Andhra Pradesh,Student,302085,No,No
U01257,Vijay Nair,user1257@example.com,9943753445,4152-5420-3144,69,Male,General,Andhra Pradesh,Student,83409,Yes,No
U01258,Karthik Sharma,user1258@example.com,9172596977,6480-1625-6836,62,Female,General,Tamil Nadu,Unemployed,271840,No,No
U01259,Suresh Iyer,user1259@example.com,9400717350,4835-3244-9628,25,Female,OBC,Tamil Nadu,Farmer,302637,Yes,Yes
U01260,Arun Iyer,user1260@example.com,9267107252,1607-9303-5363,25,Male,OBC,Kerala,Government Employee,127383,No,Yes
U01261,Suresh Das,user1261@example.com,9630924768,8795-7304-9070,55,Female,General,Kerala,Senior Citizen,150049,Yes,Yes
U01262,Suresh Iyer,user1262@example.com,9490967293,2911-1383-3214,71,Female,General,Maharashtra,Unemployed,360199,Yes,No
U01263,Vijay Das,user1263@example.com,9228368635,9450-7446-5989,54,Male,General,Maharashtra,Student,206069,Yes,Yes
U01264,Arun Iyer,user1264@example.com,9625288021,1049-1680-7765,45,Female,ST,Maharashtra,Senior Citizen,70487,No,No
U01265,Suresh Das,user1265@example.com,9871746716,6157-5235-7847,52,Male,OBC,Tamil Nadu,Farmer,543971,Yes,Yes
U01266,Priya Rao,user1266@example.com,9656079099,6732-5819-4899,61,Male,General,Maharashtra,Student,330454,No,Yes
U01267,Arun Kumar,user1267@example.com,9942827152,2885-8948-6165,43,Male,ST,Andhra Pradesh,Private Employee,208918,No,Yes
U01268,Rahul Rao,user1268@example.com,9817295427,7186-9101-3825,68,Male,OBC,Telangana,Farmer,54026,Yes,Yes
U01269,Karthik Iyer,user1269@example.com,9703520668,4918-2070-7431,77,Female,ST,Kerala,Government Employee,331965,No,Yes
U01270,Deepa Rao,user1270@example.com,9790362984,5195-1610-7365,31,Female,ST,Telangana,Government Employee,483731,No,No
U01271,Deepa Das,user1271@example.com,9199715153,5804-4427-3884,64,Male,SC,Andhra Pradesh,Private Employee,352220,Yes,No
U01272,Arun Iyer,user1272@example.com,9656849821,6517-2500-1986,58,Female,SC,Karnataka,Unemployed,281954,Yes,Yes
U01273,Priya Iyer,user1273@example.com,9161224727,4722-9678-4446,64,Male,SC,Tamil Nadu,Private Employee,516359,Yes,Yes
U01274,Priya Iyer,user1274@example.com,9840699628,5485-1016-6868,21,Female,ST,Maharashtra,Farmer,234130,Yes,No
U01275,Deepa Patel,user1275@example.com,9420247299,4113-7396-3185,19,Female,OBC,Telangana,Senior Citizen,517480,No,No
U01276,Deepa Nair,user1276@example.com,9912961203,6640-9213-4076,28,Male,ST,Andhra Pradesh,Private Employee,339727,Yes,No
U01277,Karthik Patel,user1277@example.com,9179660765,5316-7885-8667,64,Female,OBC,Telangana,Farmer,178436,No,Yes
U01278,Arun Das,user1278@example.com,9641383765,9846-9465-3486,80,Female,SC,Andhra Pradesh,Unemployed,441853,No,Yes
U01279,Ravi Singh,user1279@example.com,9103068041,3880-2559-2121,71,Female,General,Karnataka,Unemployed,441471,No,Yes
U01280,Arun Das,user1280@example.com,9844373426,4638-5307-1391,46,Female,OBC,Telangana,Senior Citizen,283689,No,No
U01281,Deepa Rao,user1281@example.com,9151781479,1172-8984-3475,50,Female,ST,Tamil Nadu,Senior Citizen,493011,Yes,Yes
U01282,Vijay Nair,user1282@example.com,9254366147,7692-2686-7724,76,Female,SC,Telangana,Student,584806,Yes,No
U01283,Ravi Singh,user1283@example.com,9356113376,8154-5221-4782,45,Female,General,Tamil Nadu,Farmer,302747,Yes,No
U01284,Lakshmi Patel,user1284@example.com,9299644826,8445-6456-7084,51,Male,General,Andhra Pradesh,Unemployed,100948,No,No
U01285,Lakshmi Singh,user1285@example.com,9111293141,5068-8747-1808,31,Male,ST,Telangana,Government Employee,408507,No,No
U01286,Lakshmi Sharma,user1286@example.com,9197907366,2496-3779-6338,50,Male,OBC,Maharashtra,Unemployed,573581,No,No
U01287,Rahul Das,user1287@example.com,9999159332,8589-4972-3569,51,Female,General,Tamil Nadu,Student,541694,No,Yes
U01288,Suresh Nair,user1288@example.com,9722982629,3616-7298-3766,30,Female,SC,Karnataka,Senior Citizen,591174,No,Yes
U01289,Karthik Das,user1289@example.com,9699183441,4409-7889-5949,77,Female,ST,Telangana,Private Employee,550396,Yes,Yes
U01290,Deepa Iyer,user1290@example.com,9724423158,9549-8426-9983,18,Male,ST,Tamil Nadu,Private Employee,566550,No,Yes
U01291,Karthik Sharma,user1291@example.com,9205533072,4180-9588-7752,65,Male,General,Maharashtra,Government Employee,335093,Yes,No
U01292,Deepa Sharma,user1292@example.com,9180782600,8935-9293-8064,31,Female,ST,Kerala,Farmer,215288,No,Yes
U01293,Ravi Sharma,user1293@example.com,9477971407,5151-4706-9161,56,Male,ST,Maharashtra,Private Employee,274678,No,No
U01294,Ravi Nair,user1294@example.com,9170542016,1103-5223-8412,50,Male,SC,Maharashtra,Private Employee,259473,Yes,No
U01295,Anita Das,user1295@example.com,9422967468,4674-2677-2448,63,Female,OBC,Telangana,Private Employee,333946,Yes,Yes
U01296,Deepa Nair,user1296@example.com,9578715952,9256-5888-7465,32,Female,SC,Karnataka,Unemployed,480943,Yes,Yes
U01297,Karthik Rao,user1297@example.com,9993234119,5774-9570-3014,63,Male,General,Karnataka,Farmer,442877,No,Yes
U01298,Anita Rao,user1298@example.com,9830842743,2210-6893-2251,64,Male,SC,Andhra Pradesh,Government Employee,430460,No,No
U01299,Arun Das,user1299@example.com,9710727239,6913-5241-3478,80,Male,OBC,Telangana,Farmer,405399,No,No
U01300,Deepa Das,user1300@example.com,9573946382,2076-2709-8267,77,Male,ST,Telangana,Private Employee,155639,Yes,Yes
U01301,Vijay Das,user1301@example.com,9371730254,1197-9735-5292,22,Male,OBC,Telangana,Senior Citizen,123207,Yes,No
U01302,Arun Singh,user1302@example.com,9254149471,2248-8380-6325,49,Male,ST,Karnataka,Government Employee,288871,No,No
U01303,Karthik Iyer,user1303@example.com,9105561017,3547-8023-3885,70,Female,ST,Kerala,Senior Citizen,202739,Yes,No
U01304,Karthik Kumar,user1304@example.com,9761940619,7889-5090-1747,77,Female,SC,Tamil Nadu,Government Employee,397873,No,Yes
U01305,Priya Kumar,user1305@example.com,9559708539,8083-7904-2700,46,Male,General,Karnataka,Private Employee,420527,Yes,No
U01306,Karthik Das,user1306@example.com,9446230182,8117-8765-7116,26,Male,ST,Andhra Pradesh,Senior Citizen,535438,Yes,Yes
U01307,Lakshmi Nair,user1307@example.com,9454604257,5120-5262-7743,19,Male,ST,Telangana,Unemployed,230430,No,No
U01308,Rahul Rao,user1308@example.com,9735840616,6733-4885-9621,24,Male,SC,Maharashtra,Farmer,403139,No,No
U01309,Ravi Singh,user1309@example.com,9140138989,3832-2061-6797,34,Male,ST,Telangana,Student,219253,No,No
U01310,Suresh Kumar,user1310@example.com,9717214052,7408-3505-8502,49,Male,ST,Karnataka,Farmer,436309,Yes,Yes
U01311,Lakshmi Iyer,user1311@example.com,9353397841,8707-3488-4583,55,Female,OBC,Maharashtra,Farmer,150423,No,Yes
U01312,Rahul Rao,user1312@example.com,9865398162,4249-3109-4537,67,Female,SC,Tamil Nadu,Government Employee,103387,Yes,Yes
U01313,Anita Singh,user1313@example.com,9468943583,3338-3044-8305,77,Male,OBC,Tamil Nadu,Government Employee,138090,Yes,Yes
U01314,Deepa Kumar,user1314@example.com,9269343603,2732-6694-9085,69,Female,ST,Kerala,Unemployed,154580,Yes,Yes
U01315,Priya Sharma,user1315@example.com,9277073719,6053-6236-9175,20,Female,ST,Telangana,Government Employee,506408,Yes,Yes
U01316,Priya Sharma,user1316@example.com,9690661236,2264-1737-5483,21,Male,SC,Kerala,Government Employee,404536,Yes,No
U01317,Suresh Nair,user1317@example.com,9222038045,4672-9744-1456,46,Female,OBC,Maharashtra,Student,531009,No,Yes
U01318,Vijay Kumar,user1318@example.com,9492444024,3947-4688-3689,70,Female,ST,Maharashtra,Senior Citizen,444350,No,No
U01319,Lakshmi Kumar,user1319@example.com,9917099577,6766-2653-1157,38,Male,OBC,Kerala,Unemployed,183149,No,No
U01320,Ravi Patel,user1320@example.com,9643866129,5432-4759-6279,79,Male,OBC,Maharashtra,Farmer,375211,Yes,Yes
U01321,Ravi Sharma,user1321@example.com,9347790251,8442-5570-4599,22,Male,General,Tamil Nadu,Unemployed,594724,No,No
U01322,Priya Sharma,user1322@example.com,9398251162,9570-4194-5389,19,Male,General,Maharashtra,Senior Citizen,243845,Yes,Yes
U01323,Vijay Iyer,user1323@example.com,9198670005,4070-1891-9373,37,Male,SC,Telangana,Unemployed,75314,No,Yes
U01324,Rahul Nair,user1324@example.com,9998137480,6427-1146-6826,76,Male,SC,Telangana,Private Employee,249744,Yes,Yes
U01325,Karthik Iyer,user1325@example.com,9781585860,6407-6262-2579,78,Female,General,Kerala,Farmer,301477,Yes,Yes
U01326,Deepa Patel,user1326@example.com,9593364316,3260-8323-5286,37,Male,OBC,Telangana,Farmer,549589,No,No
U01327,Priya Nair,user1327@example.com,9962959774,3769-8243-6155,58,Female,OBC,Karnataka,Unemployed,510686,Yes,Yes
U01328,Arun Nair,user1328@example.com,9696293633,2043-2301-1877,24,Male,OBC,Karnataka,Student,426280,No,No
U01329,Lakshmi Iyer,user1329@example.com,9130238634,5191-3655-3252,56,Male,General,Maharashtra,Student,400388,Yes,No
U01330,Vijay Das,user1330@example.com,9968136859,7993-6274-5028,58,Male,OBC,Andhra Pradesh,Government Employee,590012,Yes,No
U01331,Anita Rao,user1331@example.com,9687759722,8416-7788-5106,35,Male,OBC,Karnataka,Senior Citizen,395778,No,No
U01332,Karthik Kumar,user1332@example.com,9845852692,2456-5848-4647,30,Female,General,Andhra Pradesh,Student,181207,No,No
U01333,Priya Kumar,user1333@example.com,9900624170,3246-7321-4685,40,Female,OBC,Maharashtra,Student,264331,Yes,No
U01334,Arun Sharma,user1334@example.com,9423281146,6621-4787-1542,71,Male,General,Kerala,Government Employee,203880,Yes,No
U01335,Lakshmi Patel,user1335@example.com,9507499877,1737-6549-7110,33,Male,SC,Kerala,Student,446084,No,Yes
U01336,Arun Iyer,user1336@example.com,9749819513,9093-3667-4857,55,Male,ST,Karnataka,Private Employee,140482,Yes,Yes
U01337,Priya Das,user1337@example.com,9295342335,5025-1310-1891,26,Female,OBC,Tamil Nadu,Unemployed,134076,No,No
U01338,Deepa Iyer,user1338@example.com,9481723809,3247-6112-5166,33,Male,OBC,Karnataka,Student,173785,No,Yes
U01339,Rahul Singh,user1339@example.com,9753694548,3767-9310-4328,63,Male,ST,Maharashtra,Student,545353,Yes,No
U01340,Lakshmi Nair,user1340@example.com,9674003029,4304-6467-8485,60,Male,ST,Telangana,Farmer,531309,Yes,No
U01341,Ravi Iyer,user1341@example.com,9101947731,3869-4123-5205,54,Female,SC,Andhra Pradesh,Unemployed,161052,Yes,Yes
U01342,Rahul Singh,user1342@example.com,9446043391,1562-2055-8716,39,Male,OBC,Andhra Pradesh,Government Employee,265931,Yes,No
U01343,Suresh Kumar,user1343@example.com,9447934932,6615-8665-3919,72,Female,General,Karnataka,Private Employee,459509,No,No
U01344,Suresh Patel,user1344@example.com,9858527431,4153-1571-5548,75,Female,SC,Kerala,Unemployed,371944,Yes,Yes
U01345,Suresh Kumar,user1345@example.com,9250816616,6280-4329-6852,21,Female,ST,Maharashtra,Senior Citizen,368802,No,Yes
U01346,Rahul Rao,user1346@example.com,9527809461,7803-7141-1165,70,Male,ST,Kerala,Government Employee,481716,No,Yes
U01347,Anita Sharma,user1347@example.com,9607950114,6692-3312-5088,25,Female,OBC,Tamil Nadu,Senior Citizen,595677,Yes,Yes
U01348,Vijay Sharma,user1348@example.com,9852691080,8143-2910-8605,47,Female,ST,Andhra Pradesh,Senior Citizen,467784,No,No
U01349,Rahul Nair,user1349@example.com,9133680428,2718-7268-5380,49,Male,OBC,Maharashtra,Farmer,489554,No,Yes
U01350,Karthik Singh,user1350@example.com,9379236278,8133-2098-5926,50,Female,OBC,Telangana,Government Employee,294433,No,Yes
U01351,Vijay Rao,user1351@example.com,9404980730,6915-3442-2168,41,Female,ST,Telangana,Farmer,282934,No,Yes
U01352,Vijay Sharma,user1352@example.com,9701356654,1248-2008-7611,75,Male,ST,Maharashtra,Student,465423,Yes,Yes
U01353,Rahul Rao,user1353@example.com,9187750683,9761-4340-5331,59,Male,OBC,Andhra Pradesh,Senior Citizen,106041,No,No
U01354,Karthik Patel,user1354@example.com,9349080036,7054-3239-8739,54,Male,SC,Kerala,Government Employee,272953,No,No
U01355,Rahul Patel,user1355@example.com,9326651147,8619-8651-4067,37,Female,SC,Karnataka,Student,349665,Yes,No
U01356,Suresh Rao,user1356@example.com,9706812596,5210-5514-2410,72,Male,ST,Kerala,Farmer,333796,Yes,No
U01357,Lakshmi Kumar,user1357@example.com,9417125226,5777-7336-3502,42,Female,SC,Tamil Nadu,Farmer,253144,Yes,Yes
U01358,Priya Rao,user1358@example.com,9345438580,5753-5388-8243,76,Female,SC,Kerala,Unemployed,190484,Yes,No
U01359,Vijay Rao,user1359@example.com,9466514924,5985-2733-8092,54,Male,SC,Tamil Nadu,Farmer,476699,No,Yes
U01360,Deepa Iyer,user1360@example.com,9222871574,2669-1190-3972,21,Female,SC,Tamil Nadu,Student,471330,No,Yes
U01361,Deepa Das,user1361@example.com,9412051460,7073-8074-6555,61,Female,SC,Tamil Nadu,Senior Citizen,420924,No,No
U01362,Karthik Rao,user1362@example.com,9685532022,3951-4741-6551,65,Female,ST,Maharashtra,Student,245066,No,No
U01363,Rahul Iyer,user1363@example.com,9443823019,5197-5657-7308,72,Male,SC,Karnataka,Government Employee,295629,Yes,Yes
U01364,Ravi Sharma,user1364@example.com,9105018624,6475-5135-3472,19,Female,General,Telangana,Unemployed,60959,Yes,No
U01365,Karthik Iyer,user1365@example.com,9205731654,1846-2494-8236,80,Female,SC,Andhra Pradesh,Student,380159,Yes,Yes
U01366,Ravi Das,user1366@example.com,9192328511,8316-3196-2163,53,Male,General,Kerala,Government Employee,447238,No,No
U01367,Arun Nair,user1367@example.com,9260774161,4197-8965-9221,27,Female,OBC,Maharashtra,Private Employee,349898,No,Yes
U01368,Arun Nair,user1368@example.com,9579330082,3820-6340-6803,50,Female,OBC,Andhra Pradesh,Farmer,111162,Yes,No
U01369,Ravi Sharma,user1369@example.com,9653270358,4570-3736-2739,55,Male,General,Telangana,Senior Citizen,462437,Yes,No
U01370,Priya Sharma,user1370@example.com,9590140725,7130-4953-7334,37,Female,OBC,Karnataka,Student,141861,No,Yes
U01371,Ravi Iyer,user1371@example.com,9664081331,6750-1564-3579,23,Male,SC,Karnataka,Private Employee,441231,No,Yes
U01372,Priya Patel,user1372@example.com,9157747625,1533-8241-2580,70,Male,General,Karnataka,Senior Citizen,99256,No,Yes
U01373,Arun Singh,user1373@example.com,9302441112,2632-3492-7261,40,Male,ST,Tamil Nadu,Student,194593,No,No
U01374,Vijay Patel,user1374@example.com,9663284995,3101-6176-3089,62,Female,General,Karnataka,Senior Citizen,218379,Yes,No
U01375,Ravi Rao,user1375@example.com,9767676987,4656-3336-5535,25,Male,ST,Telangana,Unemployed,521911,Yes,No
U01376,Anita Iyer,user1376@example.com,9437026684,7788-4260-6957,74,Female,OBC,Andhra Pradesh,Farmer,284861,Yes,No
U01377,Ravi Iyer,user1377@example.com,9173104611,7109-2407-1820,27,Female,OBC,Telangana,Unemployed,204713,Yes,No
U01378,Suresh Das,user1378@example.com,9490960355,3880-1927-8625,37,Male,ST,Telangana,Senior Citizen,545445,Yes,No
U01379,Arun Kumar,user1379@example.com,9752904718,8037-6348-2929,77,Female,ST,Tamil Nadu,Government Employee,306157,Yes,No
U01380,Rahul Nair,user1380@example.com,9323611466,4357-1110-6473,44,Male,General,Karnataka,Government Employee,276045,Yes,No
U01381,Deepa Kumar,user1381@example.com,9385798426,1542-6929-7327,74,Male,OBC,Andhra Pradesh,Student,431898,No,Yes
U01382,Vijay Das,user1382@example.com,9545547908,6490-1516-3826,70,Female,SC,Telangana,Private Employee,129930,Yes,No
U01383,Karthik Iyer,user1383@example.com,9778444542,7010-2418-8781,18,Male,OBC,Kerala,Farmer,114520,Yes,No
